ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_façades,Largeur_de_la_façade,Surface_totale_du_terrain,Surface_constructible,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Nombre_de_salles_de_bain,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Meublé,Équipement_de_la_cuisine,Type_de_cuisine,Surface_du_jardin,Largeur_du_terrain_à_rue,Emission_de_CO2,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Type_de_vitrage,Raccordé_aux_égouts,Raccordé_à_leau_courante,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_salle_à_manger,Nombre_de_douches,Parlophone,Orientation_de_la_façade_du_bien,Orientation_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Étage_de_lappartement,Pompe_à_chaleur,Appartement_de_service,Surface_de_la_cuisine,Profondeur_du_terrain,Attestation__Installation_électrique__Validité,Surface_de_lades_salles_de_bain,Station_de_charge_électrique,Chauffage_au_sol,Porte_daccès_sécurisée,Surface_totale,Surface_du_bureau,Surface_des_caves,Surface_du_grenier,Surface_du_garage,Compteur_Bihoraire,Attestation__Asbuilt,Maison_basse_énergie,Niveau_E,Compteur_électrique_individuel,Possibilités_pour_profession_libérale,Panneaux_solaires_thermiques,Niveau_K,Niveau_S,Attestation__Citernes_à_mazout__Validité,Domotique,Attestation__Citernes_à_mazout
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64149,RBS64149,Maison à vendre,597268,Geraardsbergesteenweg 254,9860 Oosterzele,,3,194 m²,,,,,,,,Oui,3,8 m,550 m²,,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,1,2,Oui,,,,,Oui,,2,Oui,Oui,,,,Non,,Nouveau,,,,,Non,,,,8 m,,1,1,Double vitrage,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64146,RBS64146,Maison à vendre,529917,Geraardsbergesteenweg 254,9860 Oosterzele,,3,165 m²,,,,,,,,Oui,3,11 m,524 m²,,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,1,2,Oui,,,,,Oui,,2,Oui,Oui,,,,Non,,Nouveau,,,,,Non,,,,,,1,1,Double vitrage,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64145,RBS64145,Maison à vendre,541648,Geraardsbergesteenweg 254,9860 Oosterzele,,3,157 m²,,,,,,,,Oui,3,11 m,527 m²,,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,1,2,Oui,,,,,Oui,,2,Oui,Oui,,,,Non,,Nouveau,,,,,Non,,,,,,1,1,Double vitrage,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rwc38365,RWC38365,Maison à vendre,400550,,9860 Scheldewindeke,,3,504 m²,,Oui,,,,,,,3,,,,,,,Information non communiquée,Information non communiquée,2025,A convenir,1,,Oui,Non specifié,,,,,,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,Oui,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rwc36709,RWC36709,Maison à vendre,330550,,9860 Oosterzele,Non,3,138 m²,,Oui,,,,Oui,,Oui,3,,,,,,,Pas de risque d’inondation,Information non communiquée,2024,A convenir,,,Oui,Non specifié,,,,,,1,,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,1,,Oui,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,,,,23,,Non,Oui,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbp98348,RBP98348,Maison à vendre,626666,Geraardsbergse steenweg 256,9860 Oosterzele,,3,191 m²,,,,,,,,Oui,3,,550 m²,,,,Zone d'extension d'habitat,Information non communiquée,Information non communiquée,2024,,1,2,Oui,Air pulsé,,,,Non,,,Oui,Oui,,,,Oui,,Nouveau,15 m²,11 m²,12 m²,,,Super équipée,,,,,1,,Double vitrage,Oui,Oui,,,,,,,,,,,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68590,RBT68590,Maison à vendre,569000,Tramstraat 18 B,9860 Oosterzele,Non,4,240 m²,Non,Oui,Non,Non,Non,Oui,Non,Oui,3,,740 m²,,Oui,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2009,,1,2,,Gaz,,,,,,4,Oui,Oui,,119 kWh/m²/an,20250203-0003520685-RES-1,,,Normal,,,,,,,,740 m²,,,1,,Double vitrage,,Oui,,,,,,,,,,,,,,,,,Oui,,,03/02/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/9860/oosterzele/rbt73318,RBT73318,Duplex à vendre,569000,Stationsstraat 11,9860 Oosterzele,Non,3,184 m²,Non,,Non,Non,Non,Non,Non,Oui,4,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,1,,,,,,Non,,,,Oui,,,312 kWh/m²/an,,,,,,,,,Non,,,,,,2,,,,Oui,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68811,RBT68811,Maison à vendre,548000,Pelgrim 18,9860 Oosterzele,Non,3,218 m²,Non,Oui,Non,Non,Non,Non,Non,,3,11 m,313 m²,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,A l’acte,1,2,Oui,Gaz,Non,Non,Non,Non,4,3,Oui,Oui,Non,69 kWh/m²/an,44052-G-OMV_2022014765/EP16934/A001/D01/SD001,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9860/oosterzele/rwc39875,RWC39875,Immeuble mixte à vendre,635000,,9860 Oosterzele,,3,300 m²,Oui,Oui,,,,Oui,,Oui,2,9 m,769 m²,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1950,A l’acte,1,,,Gaz,,,,,,,Oui,Oui,,365 kWh/m²/an,20250805-0003569270-RES-1,Non,Non,Excellent,16 m²,16 m²,15 m²,,,,Américaine,500 m²,9 m,,,2,Triple vitrage,,Oui,Oui,,,,,,Non,,80 m²,,,,,Sud-ouest,40 m²,Sud-ouest,Oui,,,,,,,30 m²,80 m,,10 m²,,,,300 m²,150 m²,20 m²,35 m²,35 m²,Oui,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt37129,RBT37129,Maison à vendre,549000,Heet 22 B,9860 Oosterzele,,4,204 m²,,,,,,,,Oui,3,,586 m²,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,2,2,,,,,,,2,2,Oui,Oui,,0 kWh/m²/an,,Oui,,Excellent,,,,,,Equipée,,,,,1,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,,,Ouest,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs99953,RBS99953,Maison à vendre,1090000,Rooberg 31,9860 Oosterzele,,5,348 m²,Oui,Oui,,,,Oui,,Oui,4,,2575 m²,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2000,,3,3,,,,,,,,4,Oui,Oui,,106 kWh/m²/an,20250326-0003559138-RES-1,Oui,,Excellent,,,,,,,,2250 m²,,,2,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,,,,50 m²,,Oui,,,26/03/2035,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rwc39752,RWC39752,Maison à vendre,301050,,9860 Oosterzele,Non,3,186 m²,,Oui,,,,,,,3,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2025,A convenir,1,,Oui,Gaz,,,,,,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,Double vitrage,Oui,Oui,,Oui,,,,,,,,,,Oui,,,,,Oui,Oui,,,,Oui,,,,,,,Oui,,,,,,,Oui,,Oui,23,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs99063,RBS99063,Maison à vendre,374000,Geraardsbergse steenweg 136,9860 Oosterzele,,3,220 m²,Oui,Oui,,,,,,,4,,755 m²,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1964,,1,2,,,,,,,,,Oui,Oui,,450 kWh/m²/an,20250322-0003559782-RES-1,,,À rénover,,,,,,Equipée,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt39475,RBT39475,Maison à vendre,489000,Oude Wetterse steenweg 11,9860 Oosterzele,Non,5,275 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,1610 m²,,Non,"oui, attestation non conforme",Zone agricole,Pas de risque d’inondation,Information non communiquée,1967,,2,2,,Mazout,,,,,,,Oui,Oui,,387 kWh/m²/an,20230915-0002986002-RES-1,Oui,,À rénover,,,,,,Equipée,,,,,1,,Double vitrage,,Oui,,,,,,,,,,,,,,Sud-est,,,,,,15/09/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt16193,RBT16193,Maison à vendre,245000,Gijzenzelestraat 40,9860 Oosterzele,,3,119 m²,,Oui,,,,,,Oui,3,,412 m²,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1953,,1,,,Mazout,,,,,,3,Oui,Oui,,973 kWh/m²/an,20240830-0003354236-RES-1,,,À rénover,,,,,,,,412 m²,,,1,,,,Oui,Oui,,,,,,,,,,,,,,30 m²,,,,,30/08/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/9860/oosterzele/rbt15973,RBT15973,Bungalow à vendre,350000,Pastoor de Vosstraat 34,9860 Oosterzele,Non,3,344 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,4,13 m,1983 m²,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1965,A l’acte,1,1,,Gaz,Non,Non,Non,Non,3,,Oui,,Non,672 kWh/m²/an,20250310-0003546507-RES-2,Non,Non,,,,,,,,,,22 m,,1,,Simple vitrage,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,90 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9860/oosterzele/rwc38786,RWC38786,Villa à vendre,375550,,9860 Oosterzele,,3,455 m²,,Oui,,,,,,,4,,,,,,,Information non communiquée,Information non communiquée,2025,A convenir,,,Oui,Non specifié,,,,,,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,Oui,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9860/oosterzele/rwc38600,RWC38600,Appartement à vendre,369550,,9860 Oosterzele,,2,136 m²,,Oui,,,,,,,2,,,,,,,Information non communiquée,Information non communiquée,2025,A convenir,,,Oui,Non specifié,,,,,2,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,,,Oui,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64655,RBS64655,Maison à vendre,541648,Geraardsbergse steenweg 256,9860 Oosterzele,,3,157 m²,,,,,,,,Oui,3,,527 m²,,Non,,Zone d'extension d'habitat,Information non communiquée,Information non communiquée,2024,,1,2,Oui,Air pulsé,,,Non,Non,,,Oui,Oui,,,,Oui,,Nouveau,15 m²,11 m²,12 m²,,,Super équipée,,,,,1,,Double vitrage,Oui,Oui,,,,,,,,,,,,,,,15 m²,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64149,RBS64149,Maison à vendre,597268,Geraardsbergesteenweg 254,9860 Oosterzele,,3,194 m²,,,,,,,,Oui,3,8 m,550 m²,,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,1,2,Oui,,,,,Oui,,2,Oui,Oui,,,,Non,,Nouveau,,,,,Non,,,,8 m,,1,1,Double vitrage,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64146,RBS64146,Maison à vendre,529917,Geraardsbergesteenweg 254,9860 Oosterzele,,3,165 m²,,,,,,,,Oui,3,11 m,524 m²,,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,1,2,Oui,,,,,Oui,,2,Oui,Oui,,,,Non,,Nouveau,,,,,Non,,,,,,1,1,Double vitrage,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs64145,RBS64145,Maison à vendre,541648,Geraardsbergesteenweg 254,9860 Oosterzele,,3,157 m²,,,,,,,,Oui,3,11 m,527 m²,,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,1,2,Oui,,,,,Oui,,2,Oui,Oui,,,,Non,,Nouveau,,,,,Non,,,,,,1,1,Double vitrage,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rwc36709,RWC36709,Maison à vendre,330550,,9860 Oosterzele,Non,3,138 m²,,Oui,,,,Oui,,Oui,3,,,,,,,Pas de risque d’inondation,Information non communiquée,2024,A convenir,,,Oui,Non specifié,,,,,,1,,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,1,,Oui,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,,,,23,,Non,Oui,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbp98348,RBP98348,Maison à vendre,626666,Geraardsbergse steenweg 256,9860 Oosterzele,,3,191 m²,,,,,,,,Oui,3,,550 m²,,,,Zone d'extension d'habitat,Information non communiquée,Information non communiquée,2024,,1,2,Oui,Air pulsé,,,,Non,,,Oui,Oui,,,,Oui,,Nouveau,15 m²,11 m²,12 m²,,,Super équipée,,,,,1,,Double vitrage,Oui,Oui,,,,,,,,,,,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rbt02697,RBT02697,Maison à vendre,420000,Klaproosstraat,9860 Scheldewindeke,,4,180 m²,,,,,,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,1,2,,,,,,,,,Oui,Non,,,,,,Nouveau,,,,,,,,209 m²,,,,,,,,,,,,,,,,,,,,,,,,,,56 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/balegem/rbt37176,RBT37176,Maison à vendre,279000,Gootje 40,9860 Balegem,,3,252 m²,Oui,Oui,Oui,,,Oui,,Oui,2,,314 m²,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,1,2,,,,,,,,,,Oui,,606 kWh/m²/an,20250212-0003528678-RES-1,,,À rénover,,,,,,Equipée,,,9 m,,1,,,,Oui,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/balegem/rbt27619,RBT27619,Maison à vendre,879000,Rooigemstraat 33B,9860 Balegem,Non,4,466 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,1114 m²,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1995,A convenir,1,,Oui,Gaz,,,Non,,,3,Oui,Oui,,176 kWh/m²/an,20240627-0003295974-RES-1,Non,,Normal,,,,,Non,Super équipée,,570 m²,,,2,,,,,,,,,,,,,,,,,Nord-est,,25 m²,,,,,27/06/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/moortsele/rbt26810,RBT26810,Maison à vendre,445000,Lusbekestraat 1,9860 Moortsele,Non,3,158 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,4,12 m,600 m²,,,"oui, attestation non conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,1985,,1,2,,,,,Non,,1,,Oui,Oui,,227 kWh/m²/an,3592112-RES-1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,22 m²,,,,Nord-est,,,,,,,05/05/2035,,,,,30 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rbt07423,RBT07423,Maison à vendre,342500,Oude Heirbaan 3,9860 Scheldewindeke,,4,,,Oui,,,,,,,3,,710 m²,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,Gaz,,,,,,,Oui,,,571 kWh/m²/an,20220616-0002623690-RES-1,Non,,À rénover,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/balegem/rbt04043,RBT04043,Maison à vendre,400970,Meerlaanstraat 37 A,9860 Balegem,Non,3,160 m²,Non,Non,Non,Non,Non,Non,Non,,3,11 m,300 m²,92 m²,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,Oui,,,,,,,Nouveau,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Sud-ouest,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rwc38365,RWC38365,Maison à vendre,400550,,9860 Scheldewindeke,,3,504 m²,,Oui,,,,,,,3,,,,,,,Information non communiquée,Information non communiquée,2025,A convenir,1,,Oui,Non specifié,,,,,,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,Oui,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rbt02697,RBT02697,Maison à vendre,420000,Klaproosstraat,9860 Scheldewindeke,,4,180 m²,,,,,,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,1,2,,,,,,,,,Oui,Non,,,,,,Nouveau,,,,,,,,209 m²,,,,,,,,,,,,,,,,,,,,,,,,,,56 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rbt07423,RBT07423,Maison à vendre,342500,Oude Heirbaan 3,9860 Scheldewindeke,,4,,,Oui,,,,,,,3,,710 m²,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,Gaz,,,,,,,Oui,,,571 kWh/m²/an,20220616-0002623690-RES-1,Non,,À rénover,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/scheldewindeke/rwc38365,RWC38365,Maison à vendre,400550,,9860 Scheldewindeke,,3,504 m²,,Oui,,,,,,,3,,,,,,,Information non communiquée,Information non communiquée,2025,A convenir,1,,Oui,Non specifié,,,,,,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Oui,,,,,,,Oui,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68590,RBT68590,Maison à vendre,569000,Tramstraat 18 B,9860 Oosterzele,Non,4,240 m²,Non,Oui,Non,Non,Non,Oui,Non,Oui,3,,740 m²,,Oui,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2009,,1,2,,Gaz,,,,,,4,Oui,Oui,,119 kWh/m²/an,20250203-0003520685-RES-1,,,Normal,,,,,,,,740 m²,,,1,,Double vitrage,,Oui,,,,,,,,,,,,,,,,,Oui,,,03/02/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/9860/oosterzele/rbt73318,RBT73318,Duplex à vendre,569000,Stationsstraat 11,9860 Oosterzele,Non,3,184 m²,Non,,Non,Non,Non,Non,Non,Oui,4,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,1,,,,,,Non,,,,Oui,,,312 kWh/m²/an,,,,,,,,,Non,,,,,,2,,,,Oui,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68811,RBT68811,Maison à vendre,548000,Pelgrim 18,9860 Oosterzele,Non,3,218 m²,Non,Oui,Non,Non,Non,Non,Non,,3,11 m,313 m²,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,A l’acte,1,2,Oui,Gaz,Non,Non,Non,Non,4,3,Oui,Oui,Non,69 kWh/m²/an,44052-G-OMV_2022014765/EP16934/A001/D01/SD001,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9860/oosterzele/rwc39875,RWC39875,Immeuble mixte à vendre,635000,,9860 Oosterzele,,3,300 m²,Oui,Oui,,,,Oui,,Oui,2,9 m,769 m²,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1950,A l’acte,1,,,Gaz,,,,,,,Oui,Oui,,365 kWh/m²/an,20250805-0003569270-RES-1,Non,Non,Excellent,16 m²,16 m²,15 m²,,,,Américaine,500 m²,9 m,,,2,Triple vitrage,,Oui,Oui,,,,,,Non,,80 m²,,,,,Sud-ouest,40 m²,Sud-ouest,Oui,,,,,,,30 m²,80 m,,10 m²,,,,300 m²,150 m²,20 m²,35 m²,35 m²,Oui,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt37129,RBT37129,Maison à vendre,549000,Heet 22 B,9860 Oosterzele,,4,204 m²,,,,,,,,Oui,3,,586 m²,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,2,2,,,,,,,2,2,Oui,Oui,,0 kWh/m²/an,,Oui,,Excellent,,,,,,Equipée,,,,,1,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,,,Ouest,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbs99953,RBS99953,Maison à vendre,1090000,Rooberg 31,9860 Oosterzele,,5,348 m²,Oui,Oui,,,,Oui,,Oui,4,,2575 m²,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2000,,3,3,,,,,,,,4,Oui,Oui,,106 kWh/m²/an,20250326-0003559138-RES-1,Oui,,Excellent,,,,,,,,2250 m²,,,2,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,,,,50 m²,,Oui,,,26/03/2035,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rwc39752,RWC39752,Maison à vendre,301050,,9860 Oosterzele,Non,3,186 m²,,Oui,,,,,,,3,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2025,A convenir,1,,Oui,Gaz,,,,,,,Oui,,,,,,,Excellent,,,,,,Super équipée,Américaine,,,,,,Double vitrage,Oui,Oui,,Oui,,,,,,,,,,Oui,,,,,Oui,Oui,,,,Oui,,,,,,,Oui,,,,,,,Oui,,Oui,23,,,,,,,,
