ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Chauffage_au_sol,Pompe_à_chaleur,Parlophone,Le_bien_fait_lobjet_dun_droit_de_préemption,Étage_de_lappartement,Meublé,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Raccordé_aux_égouts,Espace_ouvert_sensible_à_leau__WORG,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Salle_à_manger,Surface_salle_à_manger,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_toilettes,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_à_leau_courante,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Permis_de_bâtir_obtenu,Disponibilité_du_bien,Bien_actuellement_loué,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Surface_constructible,Raccordé_au_gaz_de_ville,Affectation_urbanistique_la_plus_récente,Orientation_du_jardin,Alarme_antieffraction,Profondeur_du_terrain,Balcon,Adoucisseur_deau,Porte_daccès_sécurisée,Niveau_E,Niveau_K,Type_de_cuisine,Surface_du_bureau,Nombre_de_douches,Panneaux_solaires_thermiques,Domotique,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Surface_totale,Surface_des_caves,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Surface_de_lades_salles_de_bain,Compteur_deau_individuel,Compteur_de_gaz_individuel,Feu_ouvert,Appartement_de_service,Citerne_à_eau_de_pluie,Station_de_charge_électrique,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_Bihoraire,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Surface_du_grenier,Surface_du_garage,Attestation__Installation_électrique__Validité,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/3700/tongres/rbt38091,RBT38091,Appartement à vendre,157500,Stationslaan 3 17,3700 Tongres,,,2,90 m²,,,,,,,,Double vitrage,,Non,Non,,,,,,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt38090,RBT38090,Maison à vendre,160000,Maastrichtersteenweg 97,3700 Tongres,,1919,3,101 m²,,Oui,,,,,Gaz,Simple vitrage,Non,Non,Non,Sud,Oui,Oui,,999 kWh/m²/an,20250204-0003521919-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt37475,RBT37475,Maison à vendre,150000,Wijkstraat 5,3700 Tongres,,1918,3,,,,,,,,Gaz,Simple vitrage,Non,Non,Non,,Oui,Oui,,642 kWh/m²/an,20250521-0003606982-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt37110,RBT37110,Maison à vendre,299000,Kruissteenweg 162,3700 Tongres,,1954,4,173 m²,Oui,Oui,,Oui,1,1,Gaz,Double vitrage,,,,Sud,Oui,Oui,242 m²,330 kWh/m²/an,20250326-0003562324-RES-1,,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Non,,Non,2,,Non,,,,,,,30 m²,,,Equipée,14 m²,2,6 m,,,,,6 m,Oui,,,,Non,A l’acte,,,,,Non,74 m²,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,44 m,,,Non,,,,,,Non,Non,pas d'application,Non,,,12 m²,,,,Oui,Oui,,,,,,Oui,,,,15 m²,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3700/tongres/rbt35892,RBT35892,Duplex à vendre,245000,Looiersstraat 8 2,3700 Tongres,,,2,134 m²,,,,,,,Gaz,Double vitrage,Non,Non,Non,,,,,215 kWh/m²/an,20241009-0003405934-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt35193,RBT35193,Maison à vendre,299000,Kruissteenweg 160,3700 Tongres,,1954,4,170 m²,,Oui,,Oui,2,1,Mazout,Double vitrage,,,,Sud,Oui,Oui,253 m²,367 kWh/m²/an,20241227-0003491686-RES-1,,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Non,,Non,2,,Non,,,,,,,30 m²,,,Equipée,14 m²,2,5 m,,,,,6 m,Oui,,,,Non,A l’acte,,,Oui,,Non,74 m²,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,44 m,,,Non,,,,,,Non,Non,pas d'application,Non,,,,,,,Oui,,,,,,,Oui,,,,35 m²,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3700/tongres/rbt34803,RBT34803,Duplex à vendre,295000,Looiersstraat 8 1,3700 Tongres,,,2,152 m²,,,,Oui,,,Gaz,Double vitrage,Non,Non,Non,Sud,,Oui,,280 kWh/m²/an,20241009-0003406007-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt34802,RBT34802,Maison à vendre,149000,Bilzersteenweg 54,3700 Tongres,,1959,3,217 m²,,Oui,,,,,Gaz,Double vitrage,Non,Non,Non,,,Oui,,418 kWh/m²/an,20241203-0003467121-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt34793,RBT34793,Maison à vendre,469000,Donkelstraat 52,3700 Tongres,,1947,4,235 m²,Non,Non,Non,,,2,Non specifié,Double vitrage,Non,Non,Non,Sud,,Oui,845 m²,302 kWh/m²/an,20240609-0003272956-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Oui,,,Non,,,4,,,,,,,,,,Non,,Equipée,,2,10 m,4,,60 m²,,39 m,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,30 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3700/tongres/rbt33999,RBT33999,Appartement à vendre,145000,Sint-Jansstraat 2 4,3700 Tongres,Normal,1989,1,38 m²,Non,Non,Non,,,1,Electrique,Double vitrage,,Non,Non,,,,,384 kWh/m²/an,20240404-0002993186-RES-2,,"non, pas d'attestation",Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,Oui,Non,1,Non,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt31222,RBT31222,Maison à vendre,310000,Venstraat 33,3700 Tongres,,1946,2,,,Oui,,Oui,,,Gaz,,Non,Non,Non,Sud-ouest,Oui,Oui,,271 kWh/m²/an,20250220-0003526555-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3700/tongres/rbt30107,RBT30107,Appartement à vendre,229000,Sint-Maternuswal 4 2,3700 Tongres,,,1,,,,,Oui,,,Gaz,Double vitrage,Non,Non,Non,,,,,256 kWh/m²/an,20250205-0003522126-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt29496,RBT29496,Maison à vendre,279000,Beemdstraat 32,3700 Berg,Normal,1941,3,135 m²,Non,Oui,Non,,,1,Electrique,,,Non,,,Oui,,,27 kWh/m²/an,20241202-0003465825-RES-1,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,,Non,,Non,,,,,,,,,,,Non,,Super équipée,,,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt29485,RBT29485,Maison à vendre,849000,Koninksemstraat 128,3700 Berg,Normal,2021,4,337 m²,Non,Non,Non,Oui,1,1,Electrique,,,Non,,,Oui,Non,4320 m²,30 kWh/m²/an,73083-G-2015/13971/A768/D01/SD001,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,,Non,,Non,,,,,,,,,,,Non,,Super équipée,,,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt26341,RBT26341,Maison à vendre,195000,Venstraat 35,3700 Berg,,1952,3,206 m²,Non,Oui,Non,Oui,,,Mazout,Simple vitrage,Non,Non,Non,Sud-est,Oui,Oui,,512 kWh/m²/an,20250502-0003591210-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,2,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt26338,RBT26338,Maison à vendre,169000,Nieuwstraat 38,3700 Tongres,,1899,3,105 m²,Non,Non,Non,,,1,Gaz,Double vitrage,Non,Non,Non,,,,55 m²,219 kWh/m²/an,20200923-0002318677-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,2,4 m,4,,,,4 m,,Non,,,,,Non,Non,Non,Non,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,14 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt25511,RBT25511,Maison à vendre,209000,Driekruisenstraat 60,3700 Tongres,Normal,1899,2,109 m²,Oui,Non,Non,,,1,Gaz,Double vitrage,,,,Sud-ouest,Oui,,175 m²,339 kWh/m²/an,20241120-0003451666-RES-1,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Non,,Non,2,,Oui,,,,,,,15 m²,Non,,Equipée,18 m²,1,4 m,,,,,4 m,Oui,,,,Oui,A l’acte,Non,Non,Non,Non,Non,76 m²,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,48 m,,,Non,,,,,,Non,Non,pas d'application,Non,,,13 m²,,,,Oui,Oui,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt25467,RBT25467,Maison à vendre,239000,Zavelbergweg 41,3700 Berg,À rénover,1963,2,176 m²,Non,Non,Non,Oui,,2,Mazout,,,Non,,Nord-est,Oui,,,672 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,3,,,,,,,,,Non,,,,1,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,,,,,,,38 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt25200,RBT25200,Maison à vendre,280000,Riddersstraat 14,3700 Tongres,,1919,3,276 m²,,Non,Non,,,2,Gaz,Double vitrage,Non,Non,Non,,,Oui,,352 kWh/m²/an,20221102-0002713837-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,2,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3700/berg/rbt24438,RBT24438,Villa à vendre,399000,Wijkstraat 71,3700 Berg,,1966,4,217 m²,Non,Non,Non,Oui,,,Mazout,,Non,Non,Non,,Oui,Oui,,479 kWh/m²/an,20250408-0003573510-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,4,,,,,,,,,,Non,,,,2,,,,,,,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone, info non disponible",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt24437,RBT24437,Maison à vendre,184000,Hasseltsesteenweg 228,3700 Berg,,1919,3,,,Non,Non,,,,Gaz,Double vitrage,Non,Non,Non,Sud-ouest,Oui,Oui,,430 kWh/m²/an,20250505-0003593129-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,2,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,,,,"Zone, info non disponible",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt22451,RBT22451,Maison à vendre,445000,Geebroek,3700 Tongres,Nouveau,,4,226 m²,,,,,,,Air pulsé,Double vitrage,,,,,Oui,Oui,371 m²,,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/vbc68934,VBC68934,Maison à vendre,179000,Hasseltsesteenweg 129,3700 Tongres,Excellent,,2,80 m²,Oui,,,,,1,Gaz,Double vitrage,,Non,Non,Nord,,,137 m²,393 kWh/m²/an,,05/04/2032,"non, pas d'attestation",Non,,,,,Pas de risque d’inondation,Inondable délimitée,,,,,Non,,Non,2,,Oui,,12 m²,11 m²,,,,13 m²,Oui,9 m²,Equipée,13 m²,1,9 m,,,,,9 m,Oui,Non,,,Non,A l’acte,Non,,,,,,Oui,,,,,,,,,,Américaine,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt19758,RBT19758,Maison à vendre,299000,Kremersstraat 65,3700 Tongres,,1967,3,124 m²,,Oui,,Oui,,,Mazout,Double vitrage,Non,Non,Non,,,,,977 kWh/m²/an,20250206-0003523075-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt16914,RBT16914,Maison à vendre,379000,Binnenveldstraat 4,3700 Tongres,Excellent,,3,195 m²,Oui,Oui,,Oui,1,1,Gaz,Double vitrage,,,,,Oui,Oui,511 m²,208 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Information non communiquée,Information non communiquée,,,,,,,Non,3,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/02/2025,
https://immovlan.be/fr/detail/appartement/a-vendre/3700/tongres/rbt16195,RBT16195,Appartement à vendre,135000,Achttiende Oogstwal 5 15,3700 Tongres,Normal,1966,1,70 m²,Oui,,,Oui,,1,Gaz,Double vitrage,,Oui,,,,Oui,,254 kWh/m²/an,20230712-0002942415-RES-15,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Oui,Non,7,Non,2,1,Oui,,,,,,,23 m²,,,Equipée,6 m²,1,,7,,1 m²,,,Oui,,,,Oui,A l’acte,,,Oui,,Non,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,,,Non,,,,,1,Non,Non,pas d'application,Non,,,3 m²,,,,Oui,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt15718,RBT15718,Maison à vendre,225000,Leopoldwal 88,3700 Berg,,1956,2,117 m²,Non,Non,Non,,,,Gaz,Simple vitrage,Non,Non,Non,,Oui,Oui,,476 kWh/m²/an,20250408-0003573484-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt14145,RBT14145,Maison à vendre,425000,Geebroek,3700 Tongres,Nouveau,,4,166 m²,,,,,,,,,,,,,Oui,Oui,447 m²,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt14144,RBT14144,Maison à vendre,365000,Geebroek,3700 Tongres,Nouveau,,3,137 m²,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbt11284,RBT11284,Maison à vendre,219000,Driekruisenstraat 60,3700 Tongres,Normal,1899,2,109 m²,Oui,,,,,1,Gaz,Double vitrage,,,,Sud-ouest,Oui,,175 m²,339 kWh/m²/an,20241120-0003451666-RES-1,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Non,,Non,2,,Oui,,,,,,,15 m²,,,Equipée,18 m²,1,4 m,,,,,4 m,Oui,,,,Oui,A convenir,,,,,Non,76 m²,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,48 m,,,Non,,,,,,Non,Non,pas d'application,Non,,,13 m²,,,,Oui,Oui,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3700/tongres/rbt11180,RBT11180,Appartement à vendre,198500,Kruissteenweg 15,3700 Tongres,Nouveau,,1,63 m²,,,,Oui,,1,Gaz,Double vitrage,,,,,,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,0,Non,,,,,,,,,,,,,,,,,3,,6 m²,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt09989,RBT09989,Maison à vendre,245000,Viséweg 411,3700 Berg,,1930,3,187 m²,Non,Oui,Non,Oui,,1,Mazout,Double vitrage,Non,Non,Non,Ouest,Oui,,670 m²,613 kWh/m²/an,20250402-0003569082-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,3,,,,,,,,,,Non,,Equipée,,1,13 m,3,,,,24 m,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,27 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt02254,RBT02254,Maison à vendre,249000,Neremstraat 149,3700 Berg,,1961,3,220 m²,Non,Oui,Non,,,1,Gaz,Double vitrage,Non,Non,Non,,,Oui,170 m²,0 kWh/m²/an,20250226-0003539823-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,A l’acte,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbs98139,RBS98139,Maison à vendre,339000,Blaarstraat 42,3700 Tongres,Normal,,3,166 m²,,Oui,,,,1,Gaz,,,Non,,Nord,Oui,Non,433 m²,131 kWh/m²/an,20241230-0003488454-RES-1,30/12/2034,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,2,,,,,,,,,46 m²,,,Non équipée,,2,,,250 m²,,,,Oui,,,,,,,,,,,103 m²,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,61 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbs93575,RBS93575,Maison à vendre,259000,Jaminéstraat 68,3700 Tongres,Normal,1938,2,156 m²,,,,Oui,1,1,Gaz,,,Non,,,Oui,Non,198 m²,436 kWh/m²/an,20240820-0003341511-RES-2,,pas d'application,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,Non,,,,,,,,,,,,,Semi-équipée,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/3700/tongres/rbs89809,RBS89809,Studio à vendre,99000,Kielenstraat 73 5,3700 Tongres,,1966,,,,,,,,,,,,Non,Non,,,Oui,,210 kWh/m²/an,20250125-0003513761-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3700/tongres/rbs88685,RBS88685,Appartement à vendre,189000,Heuveldal 1B 0202,3700 Tongres,Normal,2021,1,53 m²,Non,Non,Non,Oui,1,1,Gaz,Double vitrage,,Oui,,,Oui,Oui,,62 kWh/m²/an,73083-G-DBA_2017036578/EP14809/A001/D02/SD012,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Non,2,Non,,,Non,,,,,,,35 m²,Non,,Equipée,,1,,,,6 m²,,,Non,Non,,,,A convenir,Non,Non,Non,Non,Non,,Non,Zone d'extension d'habitat,,Non,,,,Non,,,,,,Non,Non,pas d'application,Non,,,,,,,Oui,Oui,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbs88575,RBS88575,Maison à vendre,395000,Albertwal 6,3700 Tongres,,,3,279 m²,,,,Oui,,2,Mazout,Double vitrage,Non,Non,Non,,,Oui,,236 kWh/m²/an,20250115-0003502819-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/3700/tongres/rbs87838,RBS87838,Maison de maître à vendre,348000,Sint-Jansstraat 7,3700 Tongres,Normal,1899,3,159 m²,Oui,,,,,1,Gaz,Double vitrage,,,,Sud-ouest,Oui,,190 m²,254 kWh/m²/an,20200925-0002320089-RES-1,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Oui,Non,,Non,2,,Non,,,,,,,,,,Equipée,,2,3 m,,,,,4 m,Oui,,,,Oui,A convenir,,Oui,,,Non,,Oui,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,40 m,,,Non,,,,,1,Non,Non,pas d'application,Non,,,,,,,Oui,Oui,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/tongres/rbs87628,RBS87628,Maison à vendre,399000,Noenelderen 21,3700 Tongres,,1875,,988 m²,,,,,,,Charbon,Simple vitrage,Non,Non,Non,,Oui,,,483 kWh/m²/an,20250317-0003555197-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,Zone agricole,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
